"Nombre d'incendies suivant les critères de sélection : 21141"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;2374;"32";"32272";"Monlaur-Bernet";"2025-01-12 13:19:00";10;0;;10;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;133;"66";"66071";"Estagel";"2025-01-12 13:39:00";5;0;0;0;0;5;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;13962;"84";"84095";"Puyvert";"2025-01-12 14:41:00";100;0;0;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;62;"2B";"2B343";"Venzolasca";"2025-01-12 14:45:00";10000;0;0;10000;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;33;"34";"34018";"Autignac";"2025-01-12 15:22:00";2;0;0;2;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22410;"974";"97421";"Salazie";"2025-01-12 15:28:00";20000;0;;20000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;63;"2B";"2B201";"Pancheraccia";"2025-01-12 15:45:00";3000;0;0;3000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;32;"34";"34079";"Clermont-l'Hérault";"2025-01-12 16:49:00";50;0;0;50;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;22411;"974";"97412";"Saint-Joseph";"2025-01-12 16:55:00";3000;0;;0;3000;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;31;"34";"34044";"Cabrerolles";"2025-01-12 16:55:00";20;0;0;20;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8963;"83";"83073";"Le Luc";"2025-01-12 17:17:00";1;1;0;0;0;0;;;;;"Estimées";"5";"Involontaire (particulier)";"Non";;;;""
2025;134;"66";"66128";"Oreilla";"2025-01-12 17:44:00";10;0;0;0;10;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;30;"34";"34142";"Lodève";"2025-01-12 18:14:00";10;0;0;10;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;13963;"84";"84088";"Pernes-les-Fontaines";"2025-01-12 18:38:00";40;0;0;0;0;40;;;;;"Estimées";;;"Non";;;;""
2025;1653;"39";"39021";"La Chailleuse";"2025-01-12 18:39:00";500;0;;0;0;500;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;135;"66";"66196";"Sorède";"2025-01-12 18:51:00";5;0;0;0;5;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;136;"66";"66189";"Saleilles";"2025-01-12 20:17:00";10;0;0;0;0;10;;;;;"Estimées";;;"Non";;;;""
2025;137;"66";"66210";"Thuir";"2025-01-12 21:04:00";1;0;0;0;1;0;;;;;"Estimées";;;"Non";;;;""
2025;10843;"68";"68367";"Widensolen";"2025-01-12 21:28:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22401;"974";"97415";"Saint-Paul";"2025-01-13 05:40:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5525;"22";"22077";"Hénansal";"2025-01-13 09:00:00";5;0;;0;0;5;;;;;"Estimées";;;"Non";;;;""
2025;19223;"07";"07328";"Vagnas";"2025-01-13 09:48:00";700;0;0;0;0;700;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;22387;"974";"97409";"Saint-André";"2025-01-13 11:10:00";2803;0;;2803;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22458;"974";"97409";"Saint-André";"2025-01-13 11:35:00";2803;0;;2803;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;17016;"30";"30344";"Vergèze";"2025-01-13 11:39:00";231;231;0;;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;1060;"26";"26357";"Tulette";"2025-01-13 13:53:00";1000;0;0;0;1000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8964;"83";"83100";"Puget-Ville";"2025-01-13 15:18:00";50;50;0;0;0;0;;;;;"Estimées";"4";;"Non";;;;""
2025;15856;"33";"33422";"Saint-Jean-d'Illac";"2025-01-13 15:31:00";1;0;;1;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;103;"34";"34142";"Lodève";"2025-01-13 16:02:00";100;0;0;100;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;102;"34";"34003";"Agde";"2025-01-13 16:06:00";600;0;0;600;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22388;"974";"97422";"Le Tampon";"2025-01-13 16:10:00";2;0;;2;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7524;"11";"11116";"Cuxac-d'Aude";"2025-01-13 16:34:00";300;0;0;;0;300;;;;;"Mesurées";;;"Non";0;0;0;""
2025;101;"34";"34298";"Sauvian";"2025-01-13 17:09:00";20;0;0;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;100;"34";"34203";"Pinet";"2025-01-13 17:10:00";20;0;0;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;99;"34";"34102";"Fontanès";"2025-01-13 17:48:00";300;0;0;300;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;269;"57";"57074";"Bettviller";"2025-01-13 17:52:12";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;14867;"64";"64213";"Espelette";"2025-01-13 18:27:35";5;0;;0;0;5;;;;;"Estimées";;;"Non";0;0;0;""
2025;22386;"974";"97411";"Saint-Denis";"2025-01-13 18:55:00";2;0;;2;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22383;"974";"97411";"Saint-Denis";"2025-01-13 18:55:00";2;0;;2;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22385;"974";"97411";"Saint-Denis";"2025-01-13 18:55:00";2;0;;2;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8966;"83";"83103";"Le Revest-les-Eaux";"2025-01-13 19:19:00";20;0;0;0;0;20;;;;;"Estimées";"1";;"Non";;;;""
2025;138;"66";"66136";"Perpignan";"2025-01-13 19:22:00";10;0;0;0;0;10;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;22389;"974";"97420";"Sainte-Suzanne";"2025-01-13 19:25:00";1500;0;;1500;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22384;"974";"97420";"Sainte-Suzanne";"2025-01-13 19:25:00";1500;0;;0;1500;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22402;"974";"97420";"Sainte-Suzanne";"2025-01-13 19:47:00";1500;0;;0;1500;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;270;"57";"57662";"Suisse";"2025-01-13 20:10:08";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;16813;"79";"79148";"Lezay";"2025-01-14 01:20:00";5;0;;0;5;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;22394;"974";"97415";"Saint-Paul";"2025-01-14 01:55:00";400;0;;400;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22395;"974";"97410";"Saint-Benoît";"2025-01-14 03:10:00";5;0;;5;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;410;"13";"13005";"Aubagne";"2025-01-14 07:17:00";100;0;0;0;0;100;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;;""
2025;1495;"13";"13005";"Aubagne";"2025-01-14 07:17:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;64;"2B";"2B138";"Lavatoggio";"2025-01-14 08:24:00";85000;12000;73000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;22390;"974";"97422";"Le Tampon";"2025-01-14 11:10:00";60;0;;60;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8968;"83";"83061";"Fréjus";"2025-01-14 11:52:00";10;0;0;0;0;10;;;;;"Estimées";"1";;"Non";;;;""
2025;22391;"974";"97412";"Saint-Joseph";"2025-01-14 12:25:00";15000;0;;15000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;139;"66";"66193";"Serdinya";"2025-01-14 13:33:00";600;0;0;600;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22392;"974";"97415";"Saint-Paul";"2025-01-14 14:10:00";3000;0;;3000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;405;"2B";"2B242";"Poggio-Mezzana";"2025-01-14 14:25:00";30;0;0;0;0;30;;;;;"Estimées";;;"Non";;;;""
2025;61;"2B";"2B242";"Poggio-Mezzana";"2025-01-14 14:25:00";30;0;0;30;0;0;;;;;"Estimées";;;"Non";;;;""
2025;96;"34";"34301";"Sète";"2025-01-14 14:51:00";2;0;0;2;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13964;"84";"84133";"La Tour-d'Aigues";"2025-01-14 15:15:00";1;0;0;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;7525;"11";"11267";"Ornaisons";"2025-01-14 15:47:00";100;0;0;;0;100;;;;;"Mesurées";;;"Non";0;0;0;""
2025;60;"2B";"2B346";"Vescovato";"2025-01-14 16:04:00";5;0;0;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;404;"2B";"2B346";"Vescovato";"2025-01-14 16:04:00";5;0;0;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;95;"34";"34281";"Saint-Pargoire";"2025-01-14 16:23:00";15;0;0;15;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;22393;"974";"97415";"Saint-Paul";"2025-01-14 17:25:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;271;"57";"57074";"Bettviller";"2025-01-14 17:36:16";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;55;"05";"05040";"Chorges";"2025-01-14 18:03:00";4;4;0;0;0;0;;;;;"Estimées";"4";"Involontaire (travaux)";"Non";;;;""
2025;7526;"11";"11262";"Narbonne";"2025-01-14 18:10:00";80;0;0;;0;80;;;;;"Mesurées";;;"Non";0;0;0;""
2025;17017;"30";"30294";"Saint-Privat-des-Vieux";"2025-01-14 18:16:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;13965;"84";"84008";"Le Barroux";"2025-01-14 18:25:00";15;0;0;15;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13169;"25";"25038";"Avilley";"2025-01-14 19:56:42";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7527;"11";"11145";"Fleury";"2025-01-14 20:00:00";500;0;0;;0;500;;;;;"Mesurées";;;"Non";0;0;0;""
2025;94;"34";"34281";"Saint-Pargoire";"2025-01-14 21:32:00";15;0;0;15;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;22396;"974";"97407";"Le Port";"2025-01-15 02:25:00";1200;0;;1200;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22398;"974";"97407";"Le Port";"2025-01-15 08:55:00";2000;0;;2000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22397;"974";"97414";"Saint-Louis";"2025-01-15 10:25:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;65;"2B";"2B311";"Santa-Maria-Poggio";"2025-01-15 11:12:00";20000;9000;11000;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2025;22456;"974";"97409";"Saint-André";"2025-01-15 12:12:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;22457;"974";"97412";"Saint-Joseph";"2025-01-15 14:07:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17018;"30";"30011";"Les Angles";"2025-01-15 14:37:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;57;"06";"06050";"Coursegoules";"2025-01-15 14:44:00";10000;0;10000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;140;"66";"66136";"Perpignan";"2025-01-15 14:44:00";100;0;0;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;141;"66";"66213";"Toulouges";"2025-01-15 16:15:00";50;0;0;0;0;50;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;66;"2B";"2B223";"Pietralba";"2025-01-15 16:35:00";70000;0;70000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;67;"2B";"2B286";"Sorbo-Ocagnano";"2025-01-15 16:38:00";3000;0;3000;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17019;"30";"30266";"Saint-Jean-de-Maruéjols-et-Avéjan";"2025-01-15 16:42:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;22403;"974";"97416";"Saint-Pierre";"2025-01-15 16:52:00";300;0;;300;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;17020;"30";"30172";"Monoblet";"2025-01-15 17:05:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;93;"34";"34285";"Saint-Pons-de-Mauchiens";"2025-01-15 17:07:00";400;0;0;400;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;142;"66";"66141";"Pia";"2025-01-15 17:12:00";5;0;0;0;5;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22400;"974";"97402";"Bras-Panon";"2025-01-15 17:13:00";400;0;;400;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;92;"34";"34337";"Villeneuve-lès-Maguelone";"2025-01-15 17:40:00";1;0;0;1;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;91;"34";"34214";"Pouzolles";"2025-01-15 17:57:00";5000;0;0;0;5000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7528;"11";"11320";"Roquefeuil";"2025-01-15 18:08:00";20000;0;0;0;0;20000;;;;;"Mesurées";;;"Non";;;;""
2025;22135;"14";"14739";"Ver-sur-Mer";"2025-01-15 18:14:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;90;"34";"34281";"Saint-Pargoire";"2025-01-15 18:18:00";800;0;0;800;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;13966;"84";"84037";"Châteauneuf-du-Pape";"2025-01-15 18:23:00";600;0;0;0;600;0;;;;;"Estimées";;;"Non";;;;""
2025;10626;"68";"68194";"Lutter";"2025-01-15 18:38:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13967;"84";"84091";"Piolenc";"2025-01-15 18:43:00";5;0;0;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7529;"11";"11069";"Carcassonne";"2025-01-15 19:11:00";100;0;0;;0;100;;;;;"Mesurées";;;"Non";0;0;0;""
2025;59;"05";"05128";"Saint-André-d'Embrun";"2025-01-15 21:50:00";20;20;0;0;0;0;;;;;"Estimées";"2";"Involontaire (travaux)";"Non";;;;""
2025;18061;"24";"24568";"Vélines";"2025-01-16 01:33:00";1;0;;0;0;1;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;22404;"974";"97415";"Saint-Paul";"2025-01-16 09:16:00";5000;0;;5000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;143;"66";"66065";"Elne";"2025-01-16 11:34:00";15;0;0;0;15;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;22916;"85";"85035";"Bretignolles-sur-Mer";"2025-01-16 11:52:00";6;0;;0;0;6;;;;;"Estimées";;;"Non";;;;""
2025;144;"66";"66037";"Canet-en-Roussillon";"2025-01-16 13:30:00";1;0;0;0;0;1;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8970;"83";"83140";"Tourves";"2025-01-16 15:14:00";100;100;0;0;0;0;;;;;"Estimées";"5";"Involontaire (particulier)";"Non";;;;""
2025;89;"34";"34344";"La Grande-Motte";"2025-01-16 15:15:00";1;0;0;0;0;1;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;9038;"2A";"2A348";"Vico";"2025-01-16 16:01:00";700;700;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;69;"2B";"2B145";"Loreto-di-Casinca";"2025-01-16 17:00:00";30000;0;0;30000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8971;"83";"83053";"Évenos";"2025-01-16 17:36:00";20;20;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;13968;"84";"84065";"Lauris";"2025-01-16 18:09:00";20;0;0;20;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;68;"2B";"2B120";"Furiani";"2025-01-16 18:12:00";2000;0;2000;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;8973;"83";"83079";"La Môle";"2025-01-16 18:15:00";10;10;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;1654;"39";"39009";"Andelot-en-Montagne";"2025-01-16 18:49:00";300;0;;0;0;300;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7530;"11";"11392";"Tournissan";"2025-01-16 18:57:00";25;0;25;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;596;"18";"18163";"Neuvy-Deux-Clochers";"2025-01-16 18:59:00";30;0;;0;0;30;;;;;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2025;7531;"11";"11145";"Fleury";"2025-01-16 21:28:00";10;0;0;;0;10;;;;;"Mesurées";;;"Non";0;0;0;""
2025;22408;"974";"97421";"Salazie";"2025-01-17 00:29:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;272;"57";"57101";"Bousbach";"2025-01-17 07:20:41";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;22429;"974";"97421";"Salazie";"2025-01-17 11:10:00";15000;0;;15000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8975;"83";"83047";"La Crau";"2025-01-17 12:18:00";10;0;0;0;0;10;;;;;"Estimées";"2";"Involontaire (travaux)";"Non";;;;""
2025;14144;"09";"09322";"Ustou";"2025-01-17 13:52:00";300;0;;0;0;300;;;;;"Mesurées";;;"Non";;;;""
2025;17021;"30";"30341";"Vauvert";"2025-01-17 14:00:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;17022;"30";"30267";"Saint-Jean-de-Serres";"2025-01-17 14:29:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;167;"48";"48116";"Pont de Montvert - Sud Mont Lozère";"2025-01-17 14:47:00";314900;0;0;314900;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";;;;;"Données partielles ou non valides"
2025;87;"34";"34199";"Pézenas";"2025-01-17 16:23:00";3;0;0;3;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;22430;"974";"97410";"Saint-Benoît";"2025-01-17 16:44:00";15;0;;15;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8976;"83";"83071";"La Londe-les-Maures";"2025-01-17 16:53:00";100;100;0;0;0;0;;;;;"Estimées";"5";"Accidentelle";;;;;"Données partielles ou non valides"
2025;86;"34";"34219";"Prémian";"2025-01-17 16:56:00";20;0;0;20;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;1061;"26";"26006";"Allex";"2025-01-17 17:33:00";1;0;0;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17023;"30";"30123";"Gallargues-le-Montueux";"2025-01-17 17:47:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;85;"34";"34135";"Lespignan";"2025-01-17 17:48:00";12068;0;0;12068;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8977;"83";"83101";"Ramatuelle";"2025-01-17 17:49:00";10;0;0;0;0;10;;;;;"Estimées";"5";"Accidentelle";;;;;"Données partielles ou non valides"
2025;84;"34";"34031";"Bessan";"2025-01-17 17:50:00";30;0;0;30;0;0;;;;;"Estimées";;"Malveillance";"Oui";0;1;0;""
2025;83;"34";"34052";"Capestang";"2025-01-17 17:56:00";15;0;0;0;15;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7532;"11";"11106";"Coursan";"2025-01-17 18:12:00";100;0;0;;0;100;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7533;"11";"11106";"Coursan";"2025-01-17 18:22:00";10;0;0;;0;10;;;;;"Mesurées";;;"Non";0;0;0;""
2025;145;"66";"66182";"Sainte-Marie-la-Mer";"2025-01-17 18:27:00";2;0;0;0;2;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22431;"974";"97421";"Salazie";"2025-01-17 19:10:00";50;0;;50;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8978;"83";"83050";"Draguignan";"2025-01-17 19:23:00";5;0;0;0;0;5;;;;;"Estimées";"4";;"Non";;;;""
2025;13969;"84";"84104";"Sablet";"2025-01-17 22:07:00";280;0;0;0;0;280;;;;;"Estimées";;;"Non";;;;""
2025;21205;"77";"77144";"Crèvecœur-en-Brie";"2025-01-17 23:08:00";20;0;;20;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;81;"34";"34313";"Tressan";"2025-01-17 23:15:00";500;0;0;0;500;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;7534;"11";"11145";"Fleury";"2025-01-17 23:29:00";50;0;0;;0;50;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7535;"11";"11371";"Salles-sur-l'Hers";"2025-01-17 23:34:00";50;0;0;;0;50;;;;;"Mesurées";;;"Non";0;0;0;""
2025;22432;"974";"97412";"Saint-Joseph";"2025-01-18 07:55:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;13970;"84";"84027";"Caderousse";"2025-01-18 09:46:00";20;0;0;0;0;20;;;;;"Estimées";;;"Non";;;;""
2025;22433;"974";"97416";"Saint-Pierre";"2025-01-18 10:10:00";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;80;"34";"34178";"Murviel-lès-Béziers";"2025-01-18 11:33:00";1094;1094;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;177;"15";"15040";"Chanterelle";"2025-01-18 12:10:00";3;0;;0;3;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;146;"66";"66014";"Baixas";"2025-01-18 12:12:00";10;0;0;0;0;10;;;;;"Estimées";;;"Non";;;;""
2025;147;"66";"66014";"Baixas";"2025-01-18 12:42:00";2;0;0;0;2;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;22434;"974";"97409";"Saint-André";"2025-01-18 13:10:00";600;0;;600;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;209;"04";"04037";"Le Caire";"2025-01-18 14:00:00";10000;10000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22436;"974";"97414";"Saint-Louis";"2025-01-18 14:10:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22435;"974";"97412";"Saint-Joseph";"2025-01-18 14:10:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;13168;"25";"25056";"Besançon";"2025-01-18 14:44:32";2000;0;;2000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;13860;"09";"09099";"Cos";"2025-01-18 14:50:00";10000;0;;0;0;10000;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;22437;"974";"97415";"Saint-Paul";"2025-01-18 14:55:00";1000;0;;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;148;"66";"66167";"Saillagouse";"2025-01-18 15:02:00";5000;0;0;0;0;5000;;;;;"Estimées";;;"Non";;;;""
2025;21157;"43";"43233";"Sanssac-l'Église";"2025-01-18 15:33:00";3;3;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;79;"34";"34197";"Péret";"2025-01-18 15:33:00";50;0;0;50;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;13971;"84";"84007";"Avignon";"2025-01-18 16:26:00";20;0;0;0;0;20;;;;;"Estimées";;;"Non";;;;""
2025;22438;"974";"97403";"Entre-Deux";"2025-01-18 16:40:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;1104;"12";"12037";"Broquiès";"2025-01-18 17:18:00";2000;0;;2000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7536;"11";"11431";"Villeneuve-les-Corbières";"2025-01-18 17:35:00";100;0;0;;0;100;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7537;"11";"11069";"Carcassonne";"2025-01-18 17:41:00";1;0;0;;0;1;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7538;"11";"11081";"Caunes-Minervois";"2025-01-18 17:47:00";500;0;0;;0;500;;;;;"Mesurées";;;"Non";0;0;0;""
2025;10627;"68";"68162";"Kaysersberg Vignoble";"2025-01-18 17:48:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;78;"34";"34088";"Cournonterral";"2025-01-18 18:00:00";10;0;0;0;0;10;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;77;"34";"34103";"Fontès";"2025-01-18 18:03:00";100;0;0;100;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;21158;"43";"43186";"Saint-Front";"2025-01-18 18:24:00";10;0;;10;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7539;"11";"11190";"La Redorte";"2025-01-18 18:25:00";400;0;0;;0;400;;;;;"Mesurées";;;"Non";0;0;0;""
2025;76;"34";"34224";"Puissalicon";"2025-01-18 18:26:00";100;0;0;100;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;7540;"11";"11086";"Caves";"2025-01-18 18:32:00";10;0;0;;0;10;;;;;"Mesurées";;;"Non";0;0;0;""
2025;20500;"35";"35319";"Saint-Thurial";"2025-01-18 18:50:00";5;0;;0;0;5;;;;;"Estimées";;;"Non";;;;""
2025;17024;"30";"30232";"Saint-André-d'Olérargues";"2025-01-18 19:14:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;178;"15";"15208";"Saint-Projet-de-Salers";"2025-01-18 19:45:00";5;0;;5;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;75;"34";"34188";"Olmet-et-Villecun";"2025-01-18 20:06:00";76;0;0;0;76;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;7541;"11";"11190";"La Redorte";"2025-01-18 20:13:00";10;0;0;;0;10;;;;;"Mesurées";;;"Non";0;0;0;""
2025;8980;"83";"83065";"Gassin";"2025-01-18 21:36:00";1000;1000;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
